Account Description,Size,Size Numeric,Strength (mg),WHO ATC 5 Code,Volume,Value,Year Month (after 2000),Year (after 2000),Month,Region_Hovedstaden,Region_Midtjylland,Region_Nordjylland,Region_Sjælland,Region_Syddanmark,Product_Cimzia,Product_Inflectra,Product_Remicade,Product_Remsima,Product_Stelara,Product_Zessly
4070 Sjællands Universitetshospital. Roskilde,1 stk.,1.0,100.0,L04AB02,1280,4714240.0,1906.0,19.0,6.0,False,False,False,True,False,False,False,False,False,False,True
4070 Sjællands Universitetshospital. Roskilde,2 stk.,2.0,200.0,L04AB05,78,569790.0,1907.0,19.0,7.0,False,False,False,True,False,True,False,False,False,False,False
4070 Sjællands Universitetshospital. Roskilde,1 htgl.,1.0,100.0,L04AB02,76,287716.24,1907.0,19.0,7.0,False,False,False,True,False,False,False,True,False,False,False
4070 Sjællands Universitetshospital. Roskilde,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,19,441920.05,1907.0,19.0,7.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,1 stk.  (0.5 ml),1.0,45.0,L04AC05,12,279107.4,1907.0,19.0,7.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,1 stk.,1.0,100.0,L04AB02,1190,4382770.0,1907.0,19.0,7.0,False,False,False,True,False,False,False,False,False,False,True
4070 Sjællands Universitetshospital. Roskilde,2 stk.,2.0,200.0,L04AB05,116,847380.0,1908.0,19.0,8.0,False,False,False,True,False,True,False,False,False,False,False
4070 Sjællands Universitetshospital. Roskilde,1 htgl.,1.0,100.0,L04AB02,65,246073.1,1908.0,19.0,8.0,False,False,False,True,False,False,False,True,False,False,False
4070 Sjællands Universitetshospital. Roskilde,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,31,721027.45,1908.0,19.0,8.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,1 stk.  (0.5 ml),1.0,45.0,L04AC05,25,581473.75,1908.0,19.0,8.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,1 stk.,1.0,100.0,L04AB02,1340,4935220.0,1908.0,19.0,8.0,False,False,False,True,False,False,False,False,False,False,True
4070 Sjællands Universitetshospital. Roskilde,2 stk.,2.0,200.0,L04AB05,142,1037310.0,1909.0,19.0,9.0,False,False,False,True,False,True,False,False,False,False,False
4070 Sjællands Universitetshospital. Roskilde,1 htgl.,1.0,100.0,L04AB02,34,128715.16,1909.0,19.0,9.0,False,False,False,True,False,False,False,True,False,False,False
4070 Sjællands Universitetshospital. Roskilde,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,29,674509.55,1909.0,19.0,9.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,1 stk.,1.0,130.0,L04AC05,5,125471.8,1909.0,19.0,9.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,1 stk.  (0.5 ml),1.0,45.0,L04AC05,23,534955.85,1909.0,19.0,9.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,1 stk.,1.0,100.0,L04AB02,1150,4235450.0,1909.0,19.0,9.0,False,False,False,True,False,False,False,False,False,False,True
4070 Sjællands Universitetshospital. Roskilde,2 stk.,2.0,200.0,L04AB05,67,489435.0,1910.0,19.0,10.0,False,False,False,True,False,True,False,False,False,False,False
4070 Sjællands Universitetshospital. Roskilde,1 htgl.,1.0,100.0,L04AB02,106,401288.44,1910.0,19.0,10.0,False,False,False,True,False,False,False,True,False,False,False
4070 Sjællands Universitetshospital. Roskilde,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,42,976875.9,1910.0,19.0,10.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,1 stk.,1.0,130.0,L04AC05,5,125471.8,1910.0,19.0,10.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,1 stk.  (0.5 ml),1.0,45.0,L04AC05,25,581473.75,1910.0,19.0,10.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,1 stk.,1.0,100.0,L04AB02,1390,5119370.0,1910.0,19.0,10.0,False,False,False,True,False,False,False,False,False,False,True
4070 Sjællands Universitetshospital. Roskilde,2 stk.,2.0,200.0,L04AB05,126,920430.0,1911.0,19.0,11.0,False,False,False,True,False,True,False,False,False,False,False
4070 Sjællands Universitetshospital. Roskilde,1 htgl.,1.0,100.0,L04AB02,31,117357.94,1911.0,19.0,11.0,False,False,False,True,False,False,False,True,False,False,False
4070 Sjællands Universitetshospital. Roskilde,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,28,651250.6,1911.0,19.0,11.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,1 stk.,1.0,130.0,L04AC05,16,401509.76,1911.0,19.0,11.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,1 stk.  (0.5 ml),1.0,45.0,L04AC05,32,744286.4,1911.0,19.0,11.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,1 stk.,1.0,100.0,L04AB02,250,920750.0,1911.0,19.0,11.0,False,False,False,True,False,False,False,False,False,False,True
4070 Sjællands Universitetshospital. Roskilde,3 stk.,3.0,100.0,L04AB02,550,6076950.0,1911.0,19.0,11.0,False,False,False,True,False,False,False,False,False,False,True
4070 Sjællands Universitetshospital. Roskilde,2 stk.,2.0,200.0,L04AB05,96,701280.0,1912.0,19.0,12.0,False,False,False,True,False,True,False,False,False,False,False
4070 Sjællands Universitetshospital. Roskilde,1 htgl.,1.0,100.0,L04AB02,67,247303.7,1912.0,19.0,12.0,False,False,False,True,False,False,False,True,False,False,False
4070 Sjællands Universitetshospital. Roskilde,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,46,1043163.62,1912.0,19.0,12.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,1 stk.,1.0,130.0,L04AC05,12,301132.32,1912.0,19.0,12.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,1 stk.  (0.5 ml),1.0,45.0,L04AC05,20,453549.4,1912.0,19.0,12.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,3 stk.,3.0,100.0,L04AB02,530,5855970.0,1912.0,19.0,12.0,False,False,False,True,False,False,False,False,False,False,True
4070 Sjællands Universitetshospital. Roskilde,2 stk.,2.0,200.0,L04AB05,60,438300.0,2001.0,20.0,1.0,False,False,False,True,False,True,False,False,False,False,False
4070 Sjællands Universitetshospital. Roskilde,1 htgl.,1.0,100.0,L04AB02,65,239921.5,2001.0,20.0,1.0,False,False,False,True,False,False,False,True,False,False,False
4070 Sjællands Universitetshospital. Roskilde,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,25,566936.75,2001.0,20.0,1.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,1 stk.  (0.5 ml),1.0,45.0,L04AC05,21,476226.87,2001.0,20.0,1.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,3 stk.,3.0,100.0,L04AB02,180,1988820.0,2001.0,20.0,1.0,False,False,False,True,False,False,False,False,False,False,True
4070 Sjællands Universitetshospital. Roskilde,2 stk.,2.0,200.0,L04AB05,63,460215.0,2002.0,20.0,2.0,False,False,False,True,False,True,False,False,False,False,False
4070 Sjællands Universitetshospital. Roskilde,1 htgl.,1.0,100.0,L04AB02,59,217774.9,2002.0,20.0,2.0,False,False,False,True,False,False,False,True,False,False,False
4070 Sjællands Universitetshospital. Roskilde,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,38,861743.86,2002.0,20.0,2.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,1 stk.  (0.5 ml),1.0,45.0,L04AC05,26,589614.22,2002.0,20.0,2.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,3 stk.,3.0,100.0,L04AB02,420,4640580.0,2002.0,20.0,2.0,False,False,False,True,False,False,False,False,False,False,True
4070 Sjællands Universitetshospital. Roskilde,2 stk.,2.0,200.0,L04AB05,57,416385.0,2003.0,20.0,3.0,False,False,False,True,False,True,False,False,False,False,False
4070 Sjællands Universitetshospital. Roskilde,1 htgl.,1.0,100.0,L04AB02,78,287905.8,2003.0,20.0,3.0,False,False,False,True,False,False,False,True,False,False,False
4070 Sjællands Universitetshospital. Roskilde,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,27,612291.69,2003.0,20.0,3.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,1 stk.,1.0,130.0,L04AC05,8,200754.88,2003.0,20.0,3.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,1 stk.  (0.5 ml),1.0,45.0,L04AC05,17,385516.99,2003.0,20.0,3.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,3 stk.,3.0,100.0,L04AB02,310,3425190.0,2003.0,20.0,3.0,False,False,False,True,False,False,False,False,False,False,True
4070 Sjællands Universitetshospital. Roskilde,2 stk.,2.0,200.0,L04AB05,54,394470.0,2004.0,20.0,4.0,False,False,False,True,False,True,False,False,False,False,False
4070 Sjællands Universitetshospital. Roskilde,1 htgl.,1.0,100.0,L04AB02,211,778822.1,2004.0,20.0,4.0,False,False,False,True,False,False,False,True,False,False,False
4070 Sjællands Universitetshospital. Roskilde,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,36,816388.92,2004.0,20.0,4.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,1 stk.,1.0,130.0,L04AC05,15,376415.4,2004.0,20.0,4.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,1 stk.  (0.5 ml),1.0,45.0,L04AC05,30,680324.1,2004.0,20.0,4.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,3 stk.,3.0,100.0,L04AB02,320,3535680.0,2004.0,20.0,4.0,False,False,False,True,False,False,False,False,False,False,True
4070 Sjællands Universitetshospital. Roskilde,2 stk.,2.0,200.0,L04AB05,36,262980.0,2005.0,20.0,5.0,False,False,False,True,False,True,False,False,False,False,False
4070 Sjællands Universitetshospital. Roskilde,1 htgl.,1.0,100.0,L04AB02,94,346963.4,2005.0,20.0,5.0,False,False,False,True,False,False,False,True,False,False,False
4070 Sjællands Universitetshospital. Roskilde,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,38,861743.86,2005.0,20.0,5.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,1 stk.,1.0,130.0,L04AC05,6,150566.16,2005.0,20.0,5.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,1 stk.  (0.5 ml),1.0,45.0,L04AC05,20,453549.4,2005.0,20.0,5.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,3 stk.,3.0,100.0,L04AB02,330,3646170.0,2005.0,20.0,5.0,False,False,False,True,False,False,False,False,False,False,True
4070 Sjællands Universitetshospital. Roskilde,2 stk.,2.0,200.0,L04AB05,61,445605.0,2006.0,20.0,6.0,False,False,False,True,False,True,False,False,False,False,False
4070 Sjællands Universitetshospital. Roskilde,1 htgl.,1.0,100.0,L04AB02,45,166099.5,2006.0,20.0,6.0,False,False,False,True,False,False,False,True,False,False,False
4070 Sjællands Universitetshospital. Roskilde,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,26,589614.22,2006.0,20.0,6.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,1 stk.,1.0,130.0,L04AC05,6,150566.16,2006.0,20.0,6.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,1 stk.  (0.5 ml),1.0,45.0,L04AC05,20,453549.4,2006.0,20.0,6.0,False,False,False,True,False,False,False,False,False,True,False
4070 Sjællands Universitetshospital. Roskilde,3 stk.,3.0,100.0,L04AB02,330,3646170.0,2006.0,20.0,6.0,False,False,False,True,False,False,False,False,False,False,True
4090 Holbæk Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,120,528816.0,1001.0,10.0,1.0,False,False,False,True,False,False,False,True,False,False,False
4090 Holbæk Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,100,440680.0,1002.0,10.0,2.0,False,False,False,True,False,False,False,True,False,False,False
4090 Holbæk Sygehus. apoteket,2 stk.,2.0,200.0,L04AB05,9,72751.95,1003.0,10.0,3.0,False,False,False,True,False,True,False,False,False,False,False
4090 Holbæk Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,100,440680.0,1003.0,10.0,3.0,False,False,False,True,False,False,False,True,False,False,False
4090 Holbæk Sygehus. apoteket,2 stk.,2.0,200.0,L04AB05,22,177838.1,1004.0,10.0,4.0,False,False,False,True,False,True,False,False,False,False,False
4090 Holbæk Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,100,440680.0,1004.0,10.0,4.0,False,False,False,True,False,False,False,True,False,False,False
4090 Holbæk Sygehus. apoteket,2 stk.,2.0,200.0,L04AB05,25,202088.75,1005.0,10.0,5.0,False,False,False,True,False,True,False,False,False,False,False
4090 Holbæk Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,100,440680.0,1005.0,10.0,5.0,False,False,False,True,False,False,False,True,False,False,False
4090 Holbæk Sygehus. apoteket,2 stk.,2.0,200.0,L04AB05,40,323342.0,1006.0,10.0,6.0,False,False,False,True,False,True,False,False,False,False,False
4090 Holbæk Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,100,440680.0,1006.0,10.0,6.0,False,False,False,True,False,False,False,True,False,False,False
4090 Holbæk Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,100,440680.0,1007.0,10.0,7.0,False,False,False,True,False,False,False,True,False,False,False
4090 Holbæk Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,100,440680.0,1008.0,10.0,8.0,False,False,False,True,False,False,False,True,False,False,False
4090 Holbæk Sygehus. apoteket,2 stk.,2.0,200.0,L04AB05,26,210172.3,1009.0,10.0,9.0,False,False,False,True,False,True,False,False,False,False,False
4090 Holbæk Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,150,661020.0,1009.0,10.0,9.0,False,False,False,True,False,False,False,True,False,False,False
4090 Holbæk Sygehus. apoteket,2 stk.,2.0,200.0,L04AB05,30,242506.5,1010.0,10.0,10.0,False,False,False,True,False,True,False,False,False,False,False
4090 Holbæk Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,98,431866.4,1010.0,10.0,10.0,False,False,False,True,False,False,False,True,False,False,False
4090 Holbæk Sygehus. apoteket,2 stk.,2.0,200.0,L04AB05,26,210172.3,1011.0,10.0,11.0,False,False,False,True,False,True,False,False,False,False,False
4090 Holbæk Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,152,669833.6,1011.0,10.0,11.0,False,False,False,True,False,False,False,True,False,False,False
4090 Holbæk Sygehus. apoteket,2 stk.,2.0,200.0,L04AB05,40,323342.0,1012.0,10.0,12.0,False,False,False,True,False,True,False,False,False,False,False
4090 Holbæk Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,150,661020.0,1012.0,10.0,12.0,False,False,False,True,False,False,False,True,False,False,False
4090 Holbæk Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,150,661020.0,1101.0,11.0,1.0,False,False,False,True,False,False,False,True,False,False,False
4090 Holbæk Sygehus. apoteket,2 stk.,2.0,200.0,L04AB05,16,129336.8,1102.0,11.0,2.0,False,False,False,True,False,True,False,False,False,False,False
4090 Holbæk Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,100,440680.0,1102.0,11.0,2.0,False,False,False,True,False,False,False,True,False,False,False
4090 Holbæk Sygehus. apoteket,2 stk.,2.0,200.0,L04AB05,40,323342.0,1103.0,11.0,3.0,False,False,False,True,False,True,False,False,False,False,False
4090 Holbæk Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,100,440680.0,1103.0,11.0,3.0,False,False,False,True,False,False,False,True,False,False,False
4090 Holbæk Sygehus. apoteket,2 stk.,2.0,200.0,L04AB05,10,80835.5,1104.0,11.0,4.0,False,False,False,True,False,True,False,False,False,False,False
4090 Holbæk Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,47,207119.6,1104.0,11.0,4.0,False,False,False,True,False,False,False,True,False,False,False
4090 Holbæk Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,L04AB02,144,634579.2,1105.0,11.0,5.0,False,False,False,True,False,False,False,True,False,False,False
4090 Holbæk Sygehus. apoteket,2 stk.,2.0,200.0,L04AB05,80,646684.0,1106.0,11.0,6.0,False,False,False,True,False,True,False,False,False,False,False
4090 Holbæk Sygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,82,361357.6,1106.0,11.0,6.0,False,False,False,True,False,False,False,True,False,False,False
4090 Holbæk Sygehus. apoteket,2 stk.,2.0,200.0,L04AB05,10,80835.5,1107.0,11.0,7.0,False,False,False,True,False,True,False,False,False,False,False
4090 Holbæk Sygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,96,423052.8,1107.0,11.0,7.0,False,False,False,True,False,False,False,True,False,False,False
4090 Holbæk Sygehus. apoteket,2 stk.,2.0,200.0,L04AB05,37,299091.35,1108.0,11.0,8.0,False,False,False,True,False,True,False,False,False,False,False
4090 Holbæk Sygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,160,705088.0,1108.0,11.0,8.0,False,False,False,True,False,False,False,True,False,False,False
4090 Holbæk Sygehus. apoteket,2 stk.,2.0,200.0,L04AB05,57,460762.35,1109.0,11.0,9.0,False,False,False,True,False,True,False,False,False,False,False
4090 Holbæk Sygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,160,705088.0,1109.0,11.0,9.0,False,False,False,True,False,False,False,True,False,False,False
4090 Holbæk Sygehus. apoteket,2 stk.,2.0,200.0,L04AB05,46,371843.3,1110.0,11.0,10.0,False,False,False,True,False,True,False,False,False,False,False
4090 Holbæk Sygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,160,705088.0,1110.0,11.0,10.0,False,False,False,True,False,False,False,True,False,False,False
4090 Holbæk Sygehus. apoteket,2 stk.,2.0,200.0,L04AB05,48,388010.4,1111.0,11.0,11.0,False,False,False,True,False,True,False,False,False,False,False
4090 Holbæk Sygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,96,423052.8,1111.0,11.0,11.0,False,False,False,True,False,False,False,True,False,False,False
4090 Holbæk Sygehus. apoteket,2 stk.,2.0,200.0,L04AB05,15,121253.25,1112.0,11.0,12.0,False,False,False,True,False,True,False,False,False,False,False
4090 Holbæk Sygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,128,564070.4,1112.0,11.0,12.0,False,False,False,True,False,False,False,True,False,False,False
4090 Holbæk Sygehus. apoteket,2 stk.,2.0,200.0,L04AB05,10,80835.5,1201.0,12.0,1.0,False,False,False,True,False,True,False,False,False,False,False
4090 Holbæk Sygehus. apoteket,1 htgl.,1.0,100.0,L04AB02,96,423052.8,1201.0,12.0,1.0,False,False,False,True,False,False,False,True,False,False,False
